time,flux,flux_err
1340.9051666052926,6582.7764,11.24521
1340.9065554924905,6564.242,11.236669
1340.90794437966,6559.3657,11.228391
1340.9093332668278,6573.617,11.243347
1340.9107221540257,6565.5796,11.234853
1340.9121110411952,6567.876,11.243064
1340.9134999283929,6582.516,11.245719
1340.9148888155614,6570.512,11.24102
1340.9162777027593,6582.664,11.251238
1340.9176665899577,6578.4717,11.243453
1340.9190554771271,6563.207,11.226347
1340.9204443643243,6552.601,11.234107
1340.921833251522,6562.399,11.23537
1340.9232221387206,6572.3604,11.236097
1340.9246110259185,6573.6523,11.243427
1340.9259999131164,6566.315,11.238794
1340.927388800314,6573.3384,11.227847
1340.928777687512,6575.624,11.248264
1340.9301665747098,6578.2866,11.234901
1340.9315554619366,6584.6426,11.241735
1340.9329443491342,6554.578,11.225746
1340.9343332363328,6568.4585,11.231038
1340.9357221235598,6572.6284,11.231529
1340.9371110107568,6572.4077,11.232051
1340.9384998979554,6585.399,11.237342
1340.9412776723807,6577.979,11.236566
1340.9426665596077,6552.4087,11.225358
1340.9440554468347,6572.425,11.228995
1340.94683322126,6587.62,11.235405
1340.9482221084863,6570.2607,11.23726
1340.949610995714,6575.031,11.221717
1340.9509998829408,6572.271,11.23612
1340.952388770167,6570.5254,11.22904
1340.9537776573948,6577.5215,11.228714
1340.9551665446222,6548.669,11.21705
1340.9565554318483,6591.5264,11.239775
1340.9579443190753,6572.017,11.22435
1340.96072209353,6565.6787,11.219336
1340.9621109807858,6561.8364,11.225023
1340.9634998680126,6573.326,11.228121
1340.9648887552403,6580.5557,11.232105
1340.9662776424964,6578.8984,11.22498
1340.970444304207,6574.2466,11.223023
1340.9718331914623,6591.917,11.234132
1340.9732220787182,6564.4487,11.217905
1340.9746109659459,6592.94,11.235887
1340.9759998532018,6574.4673,11.226242
1340.9773887404579,6569.7227,11.21464
1340.978777627714,6575.8022,11.220311
1340.9801665149698,6559.2183,11.211336
1340.9815554022266,6588.086,11.225607
1340.9829442894825,6543.477,11.204525
1340.984333176738,6557.7407,11.21448
1340.9857220639947,6580.279,11.227629
1340.9871109512505,6559.9272,11.2163515
1340.9884998385066,6583.647,11.22871
1340.9898887257632,6568.7495,11.215691
1340.9912776130486,6577.451,11.231831
1340.9926665003045,6573.42,11.2193985
1340.9940553875604,6576.0586,11.221994
1340.9954442748456,6570.8486,11.217469
1340.9968331621021,6562.4224,11.219624
1340.9982220493876,6558.5273,11.217785
1340.9996109366427,6572.463,11.221462
1341.0009998239284,6578.1763,11.2240095
1341.0023887111852,6577.6187,11.2186775
1341.0037775984697,6580.871,11.2291975
1341.0051664857547,6581.9473,11.22552
1341.0065553730115,6588.4175,11.230472
1341.007944260296,6580.765,11.227235
1341.009333147581,6575.5635,11.2314825
1341.0107220348668,6568.629,11.223051
1341.0121109221527,6578.8403,11.227847
1341.0134998094377,6580.4766,11.2228775
1341.0148886967222,6563.165,11.214116
1341.016277584008,6570.163,11.219159
1341.017666471294,6563.023,11.219299
1341.0190553585783,6588.5576,11.231336
1341.0204442458926,6577.167,11.226884
1341.0218331331782,6561.095,11.218918
1341.0232220204625,6564.19,11.218805
1341.024610907748,6578.1025,11.238442
1341.0259997950627,6578.868,11.23093
1341.027388682348,6571.1577,11.238121
1341.028777569662,6590.082,11.2399025
1341.0301664569472,6563.19,11.225551
1341.0315553442615,6571.6167,11.232154
1341.0329442315474,6575.075,11.226343
1341.0343331188615,6559.2764,11.222533
1341.0357220061755,6575.2007,11.236472
1341.0371108934614,6571.8623,11.231968
1341.0384997807755,6576.7734,11.231625
1341.03988866809,6581.0815,11.238028
1341.0412775554041,6578.8477,11.236283
1341.0426664427182,6576.951,11.244382
1341.0440553300327,6583.1045,11.242987
1341.0454442173468,6562.451,11.232658
1341.046833104661,6578.1035,11.239428
1341.0482219919759,6572.5176,11.232177
1341.04961087929,6581.4365,11.241924
1341.0509997666036,6568.3125,11.245102
1341.0523886539186,6579.623,11.237894
1341.0537775412627,6575.962,11.241124
1341.0551664285763,6563.8867,11.233555
1341.0565553158904,6575.7417,11.237191
1341.0579442032054,6572.1494,11.238482
1341.0593330905485,6556.462,11.228027
1341.0607219778626,6562.399,11.230346
1341.0621108652063,6572.3374,11.237198
1341.063499752521,6566.232,11.234416
1341.0648886398644,6573.4565,11.240401
1341.0662775272071,6561.596,11.231132
1341.067666414522,6574.693,11.250405
1341.0690553018658,6589.7515,11.253276
1341.0704441892085,6561.3564,11.240899
1341.0718330765226,6566.939,11.241271
1341.0732219638667,6551.9434,11.228435
1341.07461085121,6572.1895,11.244429
1341.0759997385535,6564.0757,11.24598
1341.0773886258967,6569.4473,11.242919
1341.07877751324,6582.936,11.253134
1341.080166400584,6571.6875,11.247206
1341.0815552879276,6568.3247,11.244706
1341.08294417527,6578.7227,11.251693
1341.084333062614,6568.8525,11.253709
1341.0857219499574,6588.643,11.25708
1341.0871108373299,6573.3564,11.245546
1341.088499724674,6583.713,11.252106
1341.0898886120171,6571.3,11.248627
1341.0912774993603,6576.9707,11.253376
1341.092666386733,6580.9365,11.249946
1341.0940552740763,6578.965,11.261271
1341.0954441614494,6582.5186,11.251972
1341.0968330487926,6588.569,11.259801
1341.0982219361645,6578.7827,11.267734
1341.0996108235086,6569.6924,11.246346
1341.1009997108808,6591.203,11.255625
1341.1023885982236,6566.281,11.244814
1341.1037774855968,6553.2505,11.243412
1341.1051663729697,6578.9893,11.255616
1341.1065552603413,6567.0605,11.246301
1341.107944147685,6576.0127,11.25028
1341.109333035058,6575.392,11.250682
1341.110721922431,6564.8955,11.247186
1341.1121108098034,6566.1963,11.237412
1341.113499697175,6564.536,11.249519
1341.1148885845482,6584.9453,11.284737
1341.1162774719214,6561.847,11.243954
1341.1176663592933,6563.37,11.242614
1341.1190552466655,6570.8926,11.248478
1341.1204441340387,6585.7417,11.254872
1341.1218330214397,6572.034,11.242827
1341.123221908812,6563.2173,11.242641
1341.1246107961852,6551.874,11.243671
1341.1259996835574,6568.9565,11.246173
1341.127388570959,6575.8457,11.247919
1341.1287774583316,6585.7935,11.255096
1341.130166345733,6573.3994,11.251782
1341.1315552331062,6568.1274,11.240053
1341.1329441204784,6550.7734,11.22784
1341.1343330078803,6555.5557,11.236721
1341.1357218952824,6574.6553,11.240316
1341.1371107826549,6559.2554,11.232802
1341.1384996700563,6562.2666,11.241733
1341.1398885574285,6566.275,11.242595
1341.1412774448304,6566.5176,11.241468
1341.1426663322318,6580.6816,11.258097
1341.1440552196332,6576.8184,11.246488
1341.145444107006,6578.902,11.243735
1341.146832994408,6560.919,11.239409
1341.1482218818096,6579.8804,11.244872
1341.1496107692103,6587.6514,11.242138
1341.1509996566124,6589.625,11.249144
1341.1523885440147,6580.2476,11.241979
1341.1537774314156,6558.7837,11.231051
1341.155166318817,6558.7925,11.241784
1341.1565552062193,6583.849,11.241927
1341.1579440936216,6575.0776,11.2511015
1341.159332981052,6557.003,11.235465
1341.160721868453,6576.8066,11.241245
1341.1621107558553,6586.369,11.242887
1341.1634996432567,6568.5874,11.235298
1341.1648885306868,6579.803,11.238964
1341.166277418089,6585.0137,11.245283
1341.1676663054914,6564.0366,11.232603
1341.1690551929212,6565.4805,11.2391
1341.1704440803228,6571.084,11.243056
1341.1718329677542,6575.58,11.236173
1341.1732218551556,6556.54,11.234367
1341.174610742586,6583.002,11.240168
1341.1759996300168,6590.6313,11.240025
1341.1773885174184,6578.425,11.23689
1341.1787774048498,6570.5093,11.229272
1341.1801662922803,6597.287,11.241158
1341.1815551796817,6568.458,11.23054
1341.182944067113,6584.2144,11.235157
1341.1843329545432,6598.4473,11.24239
1341.1857218419736,6567.5854,11.232638
1341.187110729405,6569.54,11.229442
1341.1884996168358,6583.2183,11.239421
1341.1898885042374,6558.7773,11.224001
1341.1912773916679,6574.167,11.23381
1341.1926662790984,6555.128,11.23631
1341.1940551665589,6572.5957,11.234936
1341.1954440539896,6566.1875,11.229391
1341.1968329414194,6578.713,11.237515
1341.1982218288508,6552.37,11.225718
1341.1996107162822,6578.2905,11.238627
1341.2009996037123,6564.1973,11.225117
1341.2023884911719,6568.7656,11.226272
1341.2037773786033,6571.4067,11.23948
1341.2051662660338,6566.449,11.2359495
1341.2065551534645,6574.3,11.230065
1341.2079440409243,6579.3184,11.235888
1341.2093329283557,6583.547,11.234367
1341.2107218158153,6570.3726,11.226325
1341.2121107032453,6575.3247,11.230444
1341.2134995907059,6576.242,11.229665
1341.214888478137,6579.61,11.238147
1341.216277365596,6558.8726,11.220568
1341.2176662530267,6549.9395,11.223381
1341.219055140487,6555.962,11.224502
1341.220444027946,6581.726,11.2313175
1341.221832915406,6567.123,11.221394
1341.223221802837,6558.527,11.235402
1341.2246106902971,6566.5483,11.223072
1341.2259995777567,6569.4634,11.227688
1341.2273884652163,6562.328,11.226512
1341.2287773526768,6574.1885,11.219577
1341.2301662401374,6559.263,11.217486
1341.2315551275674,6562.8833,11.217948
1341.232944015027,6562.6123,11.219099
1341.2343329024875,6582.6816,11.228943
1341.235721789947,6572.9507,11.2261505
1341.237110677436,6570.1216,11.229358
1341.2384995648958,6594.0933,11.2327175
1341.2398884523554,6556.4795,11.22304
1341.2412773398153,6574.369,11.215647
1341.242666227275,6583.3306,11.226224
1341.2440551147347,6552.584,11.2075
1341.2454440022243,6554.2803,11.216303
1341.246832889684,6565.9575,11.215043
1341.248221777143,6568.647,11.214889
1341.2496106646327,6562.0615,11.220333
1341.2509995520932,6585.367,11.22411
1341.2523884395528,6576.2837,11.222824
1341.2537773270415,6573.94,11.218344
1341.2551662145013,6579.0537,11.226384
1341.2565551019907,6576.415,11.218517
1341.2579439894507,6557.94,11.218154
1341.2593328769387,6583.3447,11.234434
1341.2607217644281,6581.722,11.226913
1341.2621106518882,6577.328,11.224252
1341.2634995393762,6556.8145,11.2164755
1341.2648884268656,6565.957,11.218268
1341.266277314326,6553.5864,11.210061
1341.2676662018143,6562.6216,11.205422
1341.269055089303,6569.785,11.221357
1341.2704439767926,6572.7603,11.22164
1341.2718328642522,6568.9907,11.218022
1341.2732217517414,6559.527,11.209606
1341.27461063923,6564.7686,11.219939
1341.2759995267197,6584.0654,11.225157
1341.2773884142093,6573.2056,11.223998
1341.2787773016973,6582.0337,11.219185
1341.2801661891863,6577.3223,11.215915
1341.2815550766757,6585.6934,11.22565
1341.2829439641637,6550.95,11.196293
1341.2843328516528,6576.005,11.221317
1341.2857217391713,6560.682,11.213129
1341.2871106266603,6588.442,11.223358
1341.288499514149,6575.5903,11.215625
1341.2898884016379,6562.316,11.20952
1341.2912772891268,6567.7456,11.211609
1341.2926661766455,6586.1157,11.217421
1341.2940550641342,6563.2544,11.21782
1341.2954439516225,6585.1523,11.222205
1341.296832839141,6578.1357,11.219503
1341.2982217266303,6569.021,11.210329
1341.2996106141486,6562.3145,11.211404
1341.3009995016373,6586.392,11.214174
1341.302388389155,6572.1616,11.211739
1341.3037772766443,6572.127,11.209513
1341.305166164162,6562.9707,11.212514
1341.3065550516508,6577.3584,11.212783
1341.3079439391695,6559.04,11.209314
1341.3093328266873,6562.5347,11.203661
1341.3107217141755,6580.072,11.210711
1341.3121106016943,6559.036,11.199492
1341.313499489213,6563.9424,11.207853
1341.3148883767012,6567.3843,11.208335
1341.316277264219,6581.824,11.213565
1341.3176661517377,6553.034,11.192037
1341.3190550392555,6568.7427,11.203388
1341.3204439267734,6568.1797,11.202587
1341.3218328142916,6571.9663,11.206036
1341.32322170181,6544.3115,11.191827
1341.3246105893281,6590.496,11.216365
1341.3259994768164,6569.9746,11.199972
1341.327388364364,6564.494,11.201267
1341.3287772518825,6584.024,11.211261
1341.3301661393998,6578.857,11.218047
1341.3315550269176,6574.8564,11.211756
1341.3329439144363,6569.78,11.2195835
1341.3343328019544,6591.103,11.21731
1341.3357216894724,6570.733,11.20714
1341.3371105769902,6571.3857,11.205975
1341.3384994645373,6571.7275,11.206395
1341.3398883520558,6565.6235,11.20414
1341.341277239574,6550.7354,11.197512
1341.3426661270912,6567.4395,11.203591
1341.3440550146388,6580.524,11.211398
1341.3454439021568,6553.4927,11.205147
1341.346832789704,6578.9995,11.212684
1341.3482216772227,6572.837,11.211629
1341.3496105647405,6593.205,11.221694
1341.3509994522874,6576.9316,11.214971
1341.3523883398057,6561.2354,11.202972
1341.3537772273526,6547.544,11.198417
1341.3551661148713,6556.5303,11.205519
1341.3565550024182,6562.676,11.206987
1341.3579438899646,6554.729,11.203698
1341.3593327774834,6558.004,11.2034025
1341.360721665031,6551.872,11.196577
1341.3621105525772,6554.284,11.20265
1341.3634994400954,6571.151,11.215017
1341.364888327643,6582.361,11.218279
1341.3662772151893,6571.67,11.209332
1341.3676661027366,6560.3027,11.2080145
1341.369054990255,6561.366,11.2157
1341.3704438778022,6563.6885,11.210385
1341.3718327653492,6566.706,11.209196
1341.373221652896,6548.8345,11.208796
1341.3746105404439,6571.8574,11.224413
1341.3759994279917,6595.126,11.22378
1341.3773883155382,6588.6587,11.224277
1341.378777203085,6587.6807,11.213862
1341.3801660906329,6569.7812,11.205419
1341.3815549781798,6556.5615,11.216212
1341.3829438657272,6582.1016,11.225602
1341.384332753274,6588.1597,11.220143
1341.385721640821,6574.676,11.215348
1341.387110528368,6567.8887,11.218361
1341.3884994159444,6566.6826,11.21511
1341.3898883034913,6567.9307,11.219163
1341.391277191039,6570.4097,11.2211
1341.392666078586,6582.4272,11.222854
1341.3940549661615,6583.89,11.221674
1341.3954438537094,6562.3877,11.209384
1341.3968327412572,6549.1675,11.203669
1341.3982216288332,6577.1313,11.221135
1341.39961051638,6556.3745,11.209463
1341.4009994039275,6583.3696,11.228494
1341.4023882915042,6548.5586,11.220512
1341.4037771790513,6571.1436,11.224787
1341.4051660666269,6568.2954,11.227461
1341.4065549541745,6579.1533,11.240617
1341.4079438417507,6583.7856,11.235803
1341.409332729297,6612.018,11.248528
1341.4107216168736,6583.1743,11.23288
1341.4121105044214,6574.892,11.230069
1341.413499391997,6576.7344,11.23513
1341.414888279573,6579.835,11.238724
1341.4162771671208,6577.151,11.237668
1341.417666054697,6557.8887,11.225872
1341.4190549422733,6566.511,11.220181
1341.4204438298493,6572.9575,11.233447
1341.423221604974,6572.708,11.2311325
1341.4246104925494,6555.618,11.233053
1341.4259993801256,6583.391,11.231606
1341.4273882677026,6582.513,11.230633
1341.4287771552779,6566.5273,11.229186
1341.4301660428541,6572.912,11.23222
1341.431554930402,6571.316,11.235818
1341.432943817978,6569.279,11.24325
1341.434332705554,6582.3745,11.242224
1341.4357215931302,6569.2114,11.239679
1341.4371104807065,6571.071,11.242708
1341.4384993682834,6567.9707,11.24012
1341.4398882558885,6555.2227,11.242497
1341.441277143464,6558.2144,11.23304
1341.442666031041,6567.7734,11.23816
1341.4440549186177,6577.1084,11.239981
1341.445443806194,6565.594,11.232669
1341.44683269377,6572.9995,11.237671
1341.4482215813753,6575.057,11.246912
1341.4496104689515,6581.5093,11.243565
1341.4509993565275,6567.782,11.237742
1341.4523882441035,6580.986,11.238809
1341.4537771317096,6582.1787,11.2488575
1341.4551660192858,6582.494,11.241457
1341.4565549068611,6590.276,11.262596
1341.4579437944672,6577.9424,11.254749
1341.459332682044,6546.625,11.234062
1341.4607215696487,6576.399,11.256667
1341.4621104572248,6575.5156,11.249698
1341.4648882324068,6566.3887,11.2442465
1341.4662771200121,6562.034,11.237741
1341.4676660075884,6579.76,11.24848
1341.4690548951944,6564.798,11.24456
1341.4704437827704,6567.053,11.253299
1341.471832670375,6575.4585,11.249994
1341.473221557952,6564.5576,11.248491
1341.4746104455578,6568.095,11.243544
1341.4759993331622,6553.0337,11.2455225
1341.4773882207385,6586.4697,11.255564
1341.4787771083443,6553.4375,11.2357025
1341.4801659959498,6560.4565,11.241179
1341.481554883555,6573.417,11.26489
1341.482943771131,6583.2954,11.254246
1341.4843326587365,6569.7207,11.250938
1341.4857215463423,6556.491,11.249437
1341.4871104339477,6565.585,11.241094
1341.4884993215521,6594.7856,11.26996
1341.489888209158,6586.192,11.254845
1341.4912770967635,6554.4404,11.253004
1341.4926659843686,6552.882,11.24661
1341.4940548719746,6557.7314,11.248897
1341.4954437595507,6581.343,11.258549
1341.496832647156,6579.9546,11.271272
1341.4982215347613,6571.435,11.259025
1341.4996104223956,6570.8945,11.278501
1341.5009993100016,6582.9126,11.258157
1341.5023881976067,6583.4263,11.264643
1341.5037770852114,6573.2456,11.257721
1341.5051659728174,6586.1294,11.275035
1341.5065548604234,6586.961,11.271101
1341.5079437480279,6578.705,11.263256
1341.5093326356332,6576.9707,11.265491
1341.5107215232683,6569.159,11.274453
1341.5121104108728,6581.748,11.271497
1341.513499298478,6572.8794,11.265227
1341.514888186084,6565.701,11.261702
1341.5162770737188,6563.156,11.255728
1341.5176659613244,6576.902,11.268789
1341.5190548489288,6561.4775,11.265065
1341.5204437365637,6553.4395,11.268544
1341.5218326241697,6568.5264,11.266008
1341.5232215117744,6567.3086,11.268574
1341.5246103994086,6581.0547,11.273808
1341.5259992870147,6568.98,11.273831
1341.527388174649,6571.194,11.268318
1341.5287770622544,6562.214,11.263608
1341.5301659498887,6581.8755,11.274238
1341.5315548374938,6568.9985,11.278175
1341.5329437251285,6574.1963,11.273802
1341.5343326127336,6566.294,11.268405
1341.5357215003678,6562.704,11.275664
1341.537110388003,6612.8,11.293145
1341.5384992756083,6572.086,11.274018
1341.5398881632427,6556.6006,11.270502
1341.5412770508776,6551.9043,11.262013
1341.542665938483,6561.286,11.275039
1341.5440548261172,6581.974,11.280173
1341.5454437137516,6561.324,11.277483
1341.546832601357,6560.155,11.273434
1341.548221488992,6572.066,11.2889595
1341.5496103766263,6568.484,11.285901
1341.55099926426,6580.4673,11.290511
1341.5523881518952,6579.314,11.29378
1341.5537770395003,6579.5376,11.2966175
1341.555165927134,6555.884,11.278974
1341.556554814769,6565.391,11.2866125
1341.557943702404,6575.3647,11.294499
1341.5593325900377,6575.106,11.289757
1341.5607214776721,6574.771,11.282825
1341.562110365307,6569.3374,11.281579
1341.5634992529422,6582.0615,11.299755
1341.5648881405766,6560.8237,11.277368
1341.5662770282102,6567.21,11.28099
1341.5676659158453,6577.3896,11.297306
1341.5690548034804,6554.4565,11.281712
1341.5704436911142,6566.6807,11.282681
1341.5718325787484,6555.5547,11.271802
1341.5732214663835,6554.028,11.286608
1341.5746103540173,6555.859,11.285895
1341.5759992416515,6551.0415,11.281719
1341.5773881293158,6585.5654,11.293581
1341.57877701695,6555.3013,11.281864
1341.5801659045842,6585.719,11.298719
1341.5815547922189,6570.3604,11.286996
1341.5829436798822,6583.907,11.29669
1341.5843325675173,6566.757,11.279026
1341.5857214551515,6558.569,11.282613
1341.587110342786,6585.7666,11.296258
1341.58849923045,6573.454,11.29244
1341.5898881180847,6573.043,11.28747
1341.591277005719,6584.7373,11.297507
1341.5926658933822,6567.808,11.285082
1341.5940547810167,6580.2144,11.286658
1341.5954436686802,6571.433,11.281013
1341.5968325563144,6586.736,11.28675
1341.598221443949,6576.9526,11.28655
1341.599610331613,6579.179,11.287962
1341.6009992192476,6566.8257,11.2866335
1341.6023881069102,6569.0806,11.286233
1341.6037769945451,6572.012,11.285916
1341.6051658822093,6549.992,11.27343
1341.6065547698431,6566.3345,11.2899065
1341.6079436575064,6568.8833,11.283796
1341.6093325451707,6545.428,11.268406
1341.6107214328058,6587.3525,11.289542
1341.6121103204691,6579.814,11.2909
1341.613499208103,6584.1357,11.296964
1341.6148880957671,6577.348,11.294289
1341.6162769834305,6571.355,11.285275
1341.6176658710933,6573.142,11.282155
1341.6190547587285,6576.0234,11.283925
1341.6204436463925,6573.216,11.285367
1341.621832534055,6593.7456,11.291637
1341.6232214216898,6557.589,11.277045
1341.6246103093538,6563.3965,11.281255
1341.6259991970173,6578.442,11.2925415
1341.6273880846807,6596.1323,11.2971115
1341.6287769723442,6559.93,11.277812
1341.6301658600078,6591.8477,11.29356
1341.631554747643,6566.2812,11.284774
1341.6329436353062,6555.8853,11.272927
1341.6343325229695,6586.5386,11.299129
1341.6357214106338,6570.609,11.2829275
1341.637110298297,6591.839,11.291938
1341.6384991859609,6578.154,11.292237
1341.6398880736242,6555.4043,11.272863
1341.6412769612875,6580.96,11.284919
1341.6426658489513,6582.0806,11.278193
1341.6440547366146,6560.7417,11.269295
1341.645443624278,6554.883,11.263612
1341.6468325119422,6578.0117,11.283634
1341.6482213996055,6565.236,11.273972
1341.6496102872684,6564.5967,11.270166
1341.6509991749326,6563.8223,11.272771
1341.652388062626,6556.7246,11.280971
1341.6537769502888,6561.631,11.265656
1341.6551658379522,6575.982,11.2728195
1341.6565547256164,6594.414,11.28213
1341.659332500944,6580.4766,11.27873
1341.660721388636,6573.597,11.277449
1341.6621102763,6563.983,11.268193
1341.6634991639635,6578.634,11.273933
1341.6648880516263,6573.2046,11.270846
1341.6662769393195,6575.328,11.271729
1341.6676658269835,6557.5474,11.265578
1341.6690547146463,6572.029,11.260579
1341.671832490003,6560.848,11.267275
1341.6732213776666,6569.309,11.267687
1341.6746102653592,6574.1157,11.260428
1341.6759991530225,6543.1553,11.258739
1341.6787769283792,6563.0483,11.253812
1341.680165816072,6567.072,11.265191
1341.6815547037347,6577.921,11.274665
1341.6829435913987,6583.552,11.2653265
1341.6843324790914,6578.4253,11.258167
1341.685721366755,6593.6836,11.257121
1341.6871102544483,6570.9644,11.2615795
1341.6884991421407,6591.143,11.271493
1341.689888029804,6585.6733,11.261238
1341.6926658051602,6553.3823,11.247058
1341.6940546928536,6552.969,11.247346
1341.6968324682089,6562.84,11.248775
1341.6996102435662,6582.7534,11.257438
1341.7023880189508,6563.025,11.253586
1341.703776906644,6573.25,11.251834
1341.7079435696926,6563.166,11.250251
1341.7093324573857,6556.8486,11.240797
1341.7107213450493,6578.7617,11.252187
1341.712110232741,6582.7437,11.255098
1341.7134991204343,6569.1904,11.246741
1341.7148880081277,6571.8726,11.244914
1341.7162768958196,6587.075,11.247668
1341.717665783512,6578.8555,11.257831
1341.7190546711763,6559.0845,11.238646
1341.7204435588687,6564.1914,11.245001
1341.7218324465614,6566.061,11.240798
1341.723221334254,6564.034,11.24425
1341.7246102219465,6569.013,11.248968
1341.7259991096391,6569.7573,11.248416
1341.7273879973318,6579.0073,11.242397
1341.7287768850242,6576.6553,11.246617
1341.7301657727176,6590.3086,11.253014
1341.73155466041,6568.452,11.242528
1341.7329435481029,6575.4907,11.243924
1341.734332435796,6561.996,11.233694
1341.7357213234886,6562.3184,11.245178
1341.737110211181,6595.673,11.255895
1341.7384990988735,6571.8687,11.24418
1341.7398879865664,6566.5063,11.234882
1341.7412768742886,6556.278,11.240095
1341.7426657619812,6565.0566,11.248692
1341.7454435373663,6579.666,11.248619
1341.7468324250594,6568.5645,11.23368
1341.7482213127514,6564.0376,11.239768
1341.749610200473,6563.021,11.236828
1341.7509990881663,6570.265,11.243912
1341.7523879758583,6591.6567,11.255223
1341.7537768635507,6577.89,11.252192
1341.755165751244,6549.6133,11.232268
1341.7565546389665,6581.1797,11.2386465
1341.757943526659,6562.564,11.242479
1341.7593324143509,6586.7686,11.250214
1341.7607213020733,6596.651,11.258085
1341.7621101897666,6565.608,11.234506
1341.7634990774584,6578.2476,11.240917
1341.7648879651802,6569.897,11.236196
1341.7662768528735,6551.974,11.234742
1341.767665740566,6573.198,11.247274
1341.7690546282874,6555.486,11.235203
1341.7704435159803,6586.072,11.248402
1341.7718324037019,6573.0107,11.238161
1341.7732212913943,6593.809,11.25581
1341.774610179116,6566.1367,11.240138
1341.7759990668087,6569.7734,11.23322
1341.777387954502,6574.1357,11.244604
1341.7787768422236,6569.247,11.240799
1341.780165729916,6568.885,11.249378
1341.7815546176384,6579.16,11.2421055
1341.782943505331,6564.641,11.239002
1341.7843323930529,6559.3027,11.233109
1341.7857212807744,6566.979,11.233762
1341.787110168467,6564.821,11.238689
1341.7884990561893,6584.3027,11.259423
1341.789887943882,6565.0356,11.2362995
1341.7912768316028,6592.2505,11.247536
1341.7926657193252,6578.9985,11.256867
1341.7940546070179,6576.9927,11.250109
1341.7954434947387,6558.776,11.236365
1341.7968323824612,6583.3755,11.2472725
1341.7982212701545,6565.399,11.239129
1341.7996101578756,6579.7637,11.243112
1341.800999045597,6568.939,11.245157
1341.8023879332904,6568.7935,11.242625
1341.803776821013,6578.085,11.251858
1341.8051657087344,6565.4653,11.2408085
1341.8065545964264,6564.461,11.239281
1341.8079434841488,6575.2485,11.23982
1341.809332371871,6568.3057,11.241971
1341.810721259592,6551.614,11.238512
1341.812110147314,6553.8115,11.235045
1341.813499035007,6559.9004,11.242714
1341.8148879227278,6594.9526,11.256274
1341.8162768104496,6588.616,11.259012
1341.8176656981718,6562.543,11.24909
1341.8190545858938,6562.6987,11.249717
1341.8204434736153,6586.1133,11.25519
1341.8218323613369,6551.9756,11.236161
1341.8232212490298,6576.9927,11.248409
1341.824610136752,6564.9995,11.247594
1341.8259990244737,6566.2695,11.244063
1341.8273879121953,6568.725,11.250639
1341.8287767999177,6562.656,11.239583
1341.8301656876392,6579.6367,11.268853
1341.831554575361,6588.331,11.244809
1341.8329434630828,6559.587,11.235608
1341.8343323508043,6580.0957,11.250735
1341.8357212385267,6570.722,11.241847
1341.8371101262483,6575.256,11.2413025
1341.8384990139693,6578.8193,11.249828
1341.8398879016918,6574.8467,11.244765
1341.8412767894133,6565.9507,11.244451
1341.8426656771344,6588.7256,11.252297
1341.8440545648568,6579.997,11.244779
1341.8454434526084,6549.867,11.239732
1341.8468323403292,6561.1265,11.239012
1341.848221228051,6575.952,11.25496
1341.8496101157734,6579.0713,11.244661
1341.8509990034956,6576.998,11.243717
1341.8523878912174,6566.9727,11.24209
1341.8537767789383,6567.048,11.2348585
1341.8551656666896,6561.419,11.235486
1341.856554554412,6574.4897,11.240423
1341.857943442133,6570.4883,11.235101
1341.8593323298546,6582.7246,11.25815
1341.860721217577,6582.6772,11.240739
1341.8621101053272,6592.5767,11.250332
1341.8634989930488,6570.326,11.240154
1341.8648878807712,6574.8164,11.240524
1341.8662767684928,6579.373,11.240445
1341.8676656562438,6566.2734,11.2204275
1341.8690545439654,6571.447,11.233508
1341.870443431687,6570.79,11.240423
1341.8718323194385,6583.6523,11.236254
1341.8732212071602,6558.6396,11.224021
1341.874610094882,6549.463,11.218287
1341.8759989826335,6565.2603,11.229292
1341.8787767580766,6568.6626,11.222785
1341.8801656458274,6574.131,11.242557
1341.8815545335492,6581.3,11.225179
1341.8829434212707,6575.4023,11.228613
1341.8843323090216,6586.7036,11.227135
1341.8857211967434,6577.8877,11.224761
1341.887110084495,6564.226,11.216206
1341.8884989722164,6578.5366,11.216695
1341.8898878599666,6559.743,11.207532
1341.891276747689,6567.032,11.213844
1341.8926656354404,6592.117,11.23207
1341.8940545231612,6598.999,11.2342825
1341.895443410912,6583.0547,11.218983
1341.8968322986343,6587.2056,11.219844
1341.8982211863859,6584.075,11.221879
1341.8996100741076,6561.6147,11.213196
1341.9009989618576,6573.877,11.2251215
1341.90238784958,6571.8867,11.212373
1341.9037767373316,6576.6616,11.213183
1341.9051656250526,6556.1045,11.201982
1341.9065545128033,6594.6777,11.225723
1341.9079434005548,6578.4497,11.214392
1341.909332288276,6571.5225,11.205317
1341.9107211760265,6594.7456,11.222036
1341.912110063749,6569.7437,11.216054
1341.9134989514996,6565.216,11.205888
1341.9148878392505,6585.337,11.234444
1341.9162767269722,6568.3086,11.209559
1341.9176656147229,6589.885,11.22104
1341.9190545024744,6538.3394,11.197524
1341.920443390196,6545.3,11.199356
1341.9218322779468,6561.3,11.213533
1341.9232211656981,6575.29,11.21008
1341.9246100534492,6565.1616,11.200925
1341.9259989411707,6579.13,11.216814
1341.9273878289214,6559.371,11.211137
1341.9287767166725,6570.4097,11.198854
1341.930165604423,6567.625,11.200329
1341.9315544921446,6564.4365,11.197895
